district_id,district_name,state,development_index,population_lakhs,rural_pct,literacy_rate,female_literacy_rate,sc_st_pct,bpl_pct,agricultural_hh_pct,avg_landholding_ha,internet_penetration,health_facilities_per_lakh,pmkisan_eligible,pmkisan_enrolled,pmkisan_uptake_rate,pmkisan_gap_count,ab_eligible,ab_enrolled,ab_uptake_rate,ab_gap_count,combined_gap_score,pmkisan_gap_tier,ab_gap_tier,pmkisan_gap_rate,ab_gap_rate,priority_score,digital_access_index,gender_literacy_gap,log_population,state_avg_pmkisan_uptake,state_avg_ab_uptake,state_total_pmkisan_gap,state_total_ab_gap,pmkisan_residual,ab_residual,pmkisan_std_residual,pmkisan_anomalous,ab_std_residual,ab_anomalous,dual_anomalous,cluster_id,district_segment,pca_1,pca_2,recommended_intervention
D0314,KAR_Dist_21,Karnataka,0.8048,98.71,0.4695,0.9228,0.6656,0.1507,0.356,0.3809,2.248,0.4075,16.85,375974,298339,0.7935,77635,316238,215349,0.681,100889,0.2628,Low,Moderate,0.2065,0.3189999999999999,0.2702,0.6136,0.2572,4.6023,0.7773612903225806,0.7717870967741935,2350858,1333301,-0.04360804316494504,-0.13727684987778088,-0.7681838996317595,False,-2.270885145845711,True,False,0,High Coverage,-2.552223505556816,3.1300496748902216,Maintain current strategy and monitor performance
D0315,KAR_Dist_22,Karnataka,0.6052,24.2,0.6795,0.7798,0.5546,0.2437,0.382,0.5755,2.369,0.4335,13.41,139257,106119,0.762,33138,83207,66529,0.7996,16678,0.2192,Low,Low,0.238,0.2004,0.2185,0.572,0.2252,3.2268,0.7773612903225806,0.7717870967741935,2350858,1333301,0.012701040035129063,0.06996263434208816,0.22373703921171872,False,1.157348141606287,False,False,3,Medium Coverage,-1.406007861131279,1.9995517289639797,Maintain monitoring and targeted awareness programs
D0316,KAR_Dist_23,Karnataka,0.5948,143.62,0.7514,0.7197,0.5153,0.1465,0.2305,0.6524,1.754,0.3999,18.24,936888,734472,0.7839,202416,297954,221703,0.7441,76251,0.236,Low,Moderate,0.2160999999999999,0.2559,0.2544,0.5278,0.2044,4.9741,0.7773612903225806,0.7717870967741935,2350858,1333301,0.04100402910936651,-0.014366730765637659,0.7223125069536153,False,-0.23765984956049094,False,False,3,Medium Coverage,-1.2114656228575265,0.9720907173755632,Maintain monitoring and targeted awareness programs
D0317,KAR_Dist_24,Karnataka,0.73,41.86,0.5184,0.7953,0.6059,0.2628,0.1849,0.5196,1.722,0.482,24.46,217515,182198,0.8376,35317,69650,54957,0.7891,14693,0.1867,Low,Low,0.1624,0.2108999999999999,0.1465,0.6073,0.1894,3.7579,0.7773612903225806,0.7717870967741935,2350858,1333301,0.0014306349779045213,-0.08098819523462719,0.02520156091620744,False,-1.3397371057897036,False,False,0,High Coverage,-4.095170679613151,0.3523891074101111,Maintain current strategy and monitor performance
D0318,KAR_Dist_25,Karnataka,0.6626,147.41125000000002,0.5242,0.7334,0.6578,0.2433,0.3357,0.4242,1.584,0.371,12.52,749408,620277,0.8277,129131,533689,387699,0.7265,145990,0.2229,Low,Moderate,0.1723,0.2734999999999999,0.2796,0.516,0.0756,5.0,0.7773612903225806,0.7717870967741935,2350858,1333301,0.09589878777786642,0.025046852160772515,1.6893192039472706,False,0.41433442399558357,False,False,3,Medium Coverage,-0.8959751755438478,-1.2269775360114374,Maintain monitoring and targeted awareness programs
D0319,KAR_Dist_26,Karnataka,0.7388,23.11,0.6826,0.7872,0.5721,0.2121,0.2992,0.6094,1.856,0.4441,16.12,140844,120969,0.8589,19875,62230,52918,0.8504,9312,0.1454,Low,Low,0.1411,0.1495999999999999,0.1574,0.5813,0.2151,3.1826,0.7773612903225806,0.7717870967741935,2350858,1333301,0.09331162253644665,0.09143396629804323,1.6437446140344139,False,1.51253496912822,False,False,0,High Coverage,-3.22170596611836,1.2530972891790542,Maintain current strategy and monitor performance
D0320,KAR_Dist_27,Karnataka,0.7219,37.55,0.5844,0.8235,0.6231,0.198,0.2562,0.5588,1.956,0.5195,23.51,209797,168727,0.8042,41070,86577,75767,0.8751,10810,0.1603,Low,Low,0.1957999999999999,0.1249,0.1579,0.6411,0.2004,3.652,0.7773612903225806,0.7717870967741935,2350858,1333301,-0.03858909825704948,0.005815202128816144,-0.6797719372605286,False,0.0961972550078843,False,False,0,High Coverage,-4.140306510735465,0.8412374003922165,Maintain current strategy and monitor performance
D0321,KAR_Dist_28,Karnataka,0.7617,17.53,0.7081,0.7461,0.5886,0.1286,0.2337,0.6544,1.846,0.3839,19.94,114691,85681,0.7471,29010,36864,27190,0.7376,9674,0.2577,Moderate,Moderate,0.2529,0.2623999999999999,0.1858,0.5288,0.1575,2.9194,0.7773612903225806,0.7717870967741935,2350858,1333301,-0.018261165210991637,-0.04828815336851899,-0.32168224220815866,False,-0.7988007468305636,False,False,3,Medium Coverage,-1.7517972402729698,-0.0986531503423145,Maintain monitoring and targeted awareness programs
D0322,KAR_Dist_29,Karnataka,0.6796,109.52,0.7469,0.7177,0.5626,0.3181,0.2587,0.7508,1.82,0.3543,22.41,822249,624393,0.7594,197856,255015,204093,0.8003,50922,0.2202,Low,Low,0.2406,0.1997,0.2468,0.4997,0.1551,4.7052,0.7773612903225806,0.7717870967741935,2350858,1333301,0.01766853983848604,0.014014698917260815,0.31124276277576646,False,0.2318364066701174,False,False,3,Medium Coverage,-1.5566571755312404,-0.0925512515041898,Maintain monitoring and targeted awareness programs
D0323,KAR_Dist_30,Karnataka,0.6655,7.01,0.6884,0.7698,0.6493,0.2505,0.2733,0.6109,2.13,0.4931,16.77,42807,31792,0.7427,11015,17236,13397,0.7773,3839,0.24,Moderate,Low,0.2573,0.2227,0.1828,0.6038,0.1205,2.0807,0.7773612903225806,0.7717870967741935,2350858,1333301,-0.03728336715382674,0.005053933329492111,-0.6567706389232094,False,0.0836040609630062,False,False,3,Medium Coverage,-1.7140248827738584,-0.6900164695345482,Maintain monitoring and targeted awareness programs
D0324,KAR_Dist_31,Karnataka,0.4941,34.2,0.6571,0.7515,0.6503,0.2982,0.3534,0.5644,1.685,0.2769,9.37,193010,128625,0.6664,64385,108761,76193,0.7006,32568,0.3165,Moderate,Moderate,0.3336,0.2994,0.2642,0.4667,0.1012,3.561,0.7773612903225806,0.7717870967741935,2350858,1333301,-0.01989741267269618,0.054178170425818295,-0.3505058000811821,False,0.8962356184495959,False,False,1,Low Coverage,1.238559900097938,-0.4131711481059398,Increase enrollment drives and improve local service access
D0325,AND_Dist_01,Andhra Pradesh,0.5762,15.25,0.7272,0.6945,0.5517,0.2137,0.3563,0.584,1.612,0.3175,16.34,89077,63375,0.7115,25702,48910,38715,0.7916,10195,0.2485,Moderate,Low,0.2885,0.2084,0.218,0.4683,0.1428,2.7881,0.703536,0.7102200000000001,2893388,1789308,0.013881240923110827,0.08342582349066463,0.2445270415754801,False,1.3800612668013132,False,False,3,Medium Coverage,-0.2718118224922528,-0.018963831642299,Maintain monitoring and targeted awareness programs
D0326,AND_Dist_02,Andhra Pradesh,0.5222,120.11,0.6594,0.7439,0.6109,0.1941,0.3728,0.5561,1.662,0.3058,8.17,667879,388518,0.5817,279361,402956,251158,0.6233,151798,0.3975,High,Moderate,0.4183,0.3767,0.4115,0.481,0.133,4.7967,0.703536,0.7102200000000001,2893388,1789308,-0.10517973100341271,-0.016081033290470392,-1.852809024674286,False,-0.26601848499387876,False,False,2,Critical Priority,2.671773198355492,0.7118140311280448,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0327,AND_Dist_03,Andhra Pradesh,0.6878,24.75,0.3687,0.6656,0.503,0.2868,0.2208,0.3557,1.36,0.2942,19.2,88035,65507,0.7441,22528,49189,35635,0.7245,13554,0.2657,Moderate,Moderate,0.2559,0.2754999999999999,0.1843,0.4428,0.1626,3.2484,0.703536,0.7102200000000001,2893388,1789308,0.0043524249996685915,-0.03465069015337141,0.07667078287448484,False,-0.5732047146527885,False,False,3,Medium Coverage,-1.8251029769313187,-0.0953164078845149,Maintain monitoring and targeted awareness programs
D0328,AND_Dist_04,Andhra Pradesh,0.4636,147.41125000000002,0.6413,0.6631,0.5044,0.2624,0.3682,0.4149,1.663,0.3645,12.83,765143,526092,0.6876,239051,611066,336161,0.5501,274905,0.3812,Moderate,High,0.3124,0.4498999999999999,0.4306,0.4839,0.1587,5.0,0.703536,0.7102200000000001,2893388,1789308,-0.0002129154899395136,-0.12567333966846483,-0.0037506441358248622,False,-2.078935527265003,True,False,2,Critical Priority,2.3217895578253605,0.9920363945503506,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0329,AND_Dist_05,Andhra Pradesh,0.4086,113.71,0.7065,0.6846,0.5618,0.3712,0.3986,0.4941,1.993,0.301,11.34,561792,351921,0.6264,209871,407876,228542,0.5603,179334,0.4066,Moderate,High,0.3736,0.4397,0.4092,0.4544,0.1228,4.7424,0.703536,0.7102200000000001,2893388,1789308,-0.0403216686585548,-0.08893891848831148,-0.7102922860498571,False,-1.4712609523202282,False,False,2,Critical Priority,3.2257945238510257,0.408723454904751,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0330,AND_Dist_06,Andhra Pradesh,0.5319,44.09,0.657,0.5747,0.4936,0.3759,0.29,0.6209,1.807,0.2104,11.01,273739,185658,0.6782,88081,115080,91021,0.7909,24059,0.2654,Moderate,Low,0.3218,0.2090999999999999,0.2297,0.3561,0.0811,3.8087,0.703536,0.7102200000000001,2893388,1789308,0.05527008126442867,0.1770849952974295,0.9736182473962275,False,2.9294064201722025,False,False,1,Low Coverage,1.0168911831989904,-1.6724843786387076,Increase enrollment drives and improve local service access
D0331,AND_Dist_07,Andhra Pradesh,0.6394,24.88,0.7122,0.7343,0.5345,0.2688,0.4248,0.6193,1.946,0.4617,17.08,154076,99999,0.649,54077,95105,67864,0.7136,27241,0.3187,Moderate,Moderate,0.351,0.2864,0.2814,0.5707,0.1998,3.2535,0.703536,0.7102200000000001,2893388,1789308,-0.09019703373057497,-0.03302389485340962,-1.5888791167325196,False,-0.5462936565588465,False,False,1,Low Coverage,-0.0082335275359578,1.6653533908213731,Increase enrollment drives and improve local service access
D0332,AND_Dist_08,Andhra Pradesh,0.5695,17.95,0.5906,0.7391,0.6497,0.1773,0.3455,0.5366,1.056,0.3521,19.18,96335,69098,0.7173,27237,55819,40586,0.7271,15233,0.2778,Moderate,Moderate,0.2826999999999999,0.2729,0.2286,0.5069,0.0894,2.9418,0.703536,0.7102200000000001,2893388,1789308,-0.026190485770397065,-0.030281844972695482,-0.46136235501926504,False,-0.5009336388368147,False,False,3,Medium Coverage,-0.5269175587979369,-0.9969889133409552,Maintain monitoring and targeted awareness programs
D0333,AND_Dist_09,Andhra Pradesh,0.4913,78.96,0.5163,0.6063,0.4477,0.2692,0.3766,0.2902,1.551,0.2286,11.5,229123,160003,0.6983,69120,267644,198906,0.7432,68738,0.2792,Moderate,Moderate,0.3016999999999999,0.2568,0.2696,0.3797,0.1586,4.3815,0.703536,0.7102200000000001,2893388,1789308,0.05106125276486917,0.10700948851325276,0.8994770097937521,False,1.77019110028795,False,False,1,Low Coverage,0.8293019130411186,0.4546137688405076,Increase enrollment drives and improve local service access
D0334,AND_Dist_10,Andhra Pradesh,0.621,118.6,0.6443,0.6928,0.5875,0.2108,0.1829,0.5175,1.669,0.415,12.84,613770,424156,0.6911,189614,195214,142387,0.7294,52827,0.2898,Moderate,Moderate,0.3088999999999999,0.2705999999999999,0.2499,0.5261,0.1053,4.7842,0.703536,0.7102200000000001,2893388,1789308,-0.03827216377081566,0.02469480203891694,-0.6741889311934628,False,0.40851067881912695,False,False,3,Medium Coverage,-0.2965800712305117,-1.1898675173377506,Maintain monitoring and targeted awareness programs
D0335,AND_Dist_11,Andhra Pradesh,0.5212,17.3,0.6337,0.637,0.5356,0.1762,0.365,0.4518,1.562,0.2936,12.75,78175,59416,0.76,18759,56839,38561,0.6784,18278,0.2808,Low,Moderate,0.24,0.3216,0.2339,0.431,0.1014,2.9069,0.703536,0.7102200000000001,2893388,1789308,0.08881549257806276,0.017253291844280705,1.5645423753185725,False,0.28541042572691505,False,False,1,Low Coverage,0.6979408311110664,-0.8400556265795458,Increase enrollment drives and improve local service access
D0336,AND_Dist_12,Andhra Pradesh,0.6081,119.14,0.7487,0.73,0.5567,0.1856,0.3052,0.6129,1.68,0.3845,13.93,730152,513351,0.7031,216801,327204,259253,0.7923,67951,0.2523,Moderate,Low,0.2969,0.2077,0.2854,0.5227,0.1733,4.7887,0.703536,0.7102200000000001,2893388,1789308,-0.013516696188676458,0.08672951329858924,-0.23810535017802031,False,1.4347121428811196,False,False,3,Medium Coverage,-0.3290666447987456,0.7055679590740023,Maintain monitoring and targeted awareness programs
D0337,AND_Dist_13,Andhra Pradesh,0.5524,37.18,0.7926,0.7526,0.6311,0.239,0.3628,0.786,2.096,0.4244,10.75,292251,224832,0.7693,67419,121412,70169,0.5779,51243,0.3264,Low,High,0.2307,0.4221,0.2781,0.5557,0.1215,3.6423,0.703536,0.7102200000000001,2893388,1789308,0.05439718820517714,-0.10257695153486157,0.9582416712980821,False,-1.6968664108628182,False,False,1,Low Coverage,1.027331534708654,-0.0079254015172831,Increase enrollment drives and improve local service access
D0338,AND_Dist_14,Andhra Pradesh,0.6136,8.83,0.6612,0.7834,0.5564,0.4174,0.2293,0.4512,1.552,0.3728,17.41,39832,29387,0.7378,10445,18218,12135,0.6661,6083,0.298,Moderate,Moderate,0.2622,0.3339,0.1934,0.537,0.227,2.2854,0.703536,0.7102200000000001,2893388,1789308,-0.00844088005763921,-0.08677760217560326,-0.14869156440910708,False,-1.4355076471243984,False,False,3,Medium Coverage,-1.1923130813045857,1.621123057869144,Maintain monitoring and targeted awareness programs
D0339,AND_Dist_15,Andhra Pradesh,0.6323,147.41125000000002,0.6468,0.7775,0.6699,0.2325,0.3799,0.5697,1.882,0.3558,20.59,1139462,958361,0.8411,181101,683775,443629,0.6488,240146,0.2551,Low,Moderate,0.1589,0.3511999999999999,0.3534,0.5245,0.1076,5.0,0.703536,0.7102200000000001,2893388,1789308,0.07689127062737078,-0.13819844755287225,1.3544894893519825,False,-2.286130560295954,True,False,3,Medium Coverage,-0.536776432529007,-0.2152387733081324,Maintain monitoring and targeted awareness programs
D0340,AND_Dist_16,Andhra Pradesh,0.6077,6.73,0.6273,0.704,0.534,0.2025,0.3865,0.5427,1.905,0.297,23.28,36520,27140,0.7432,9380,23407,17674,0.7551,5733,0.2509,Moderate,Low,0.2568,0.2449,0.2212,0.4598,0.17,2.0451,0.703536,0.7102200000000001,2893388,1789308,0.0033048530757573413,-0.037162988621644466,0.05821712553859789,False,-0.6147640983260789,False,False,3,Medium Coverage,-1.04966523149088,0.6229969196895541,Maintain monitoring and targeted awareness programs
D0341,AND_Dist_17,Andhra Pradesh,0.6126,110.39,0.5823,0.7362,0.5319,0.272,0.351,0.4517,1.674,0.3472,18.36,498686,353576,0.709,145110,348775,274943,0.7883,73832,0.2513,Moderate,Low,0.291,0.2117,0.2772,0.5028,0.2043,4.713,0.703536,0.7102200000000001,2893388,1789308,-0.030149874841714275,0.033367334881317934,-0.5311095556780462,False,0.5519749703307602,False,False,3,Medium Coverage,-1.0275323927737257,1.4954462965017905,Maintain monitoring and targeted awareness programs
D0342,AND_Dist_18,Andhra Pradesh,0.5278,63.67,0.5535,0.7443,0.6695,0.3564,0.4253,0.403,1.875,0.2745,18.77,256585,168382,0.6562,88203,243709,185453,0.761,58256,0.2914,Moderate,Low,0.3438,0.239,0.2919,0.4624,0.0748,4.1693,0.703536,0.7102200000000001,2893388,1789308,-0.07359492990308591,0.014129405748399826,-1.2964223143934224,False,0.23373393009954113,False,False,1,Low Coverage,0.3665729416845908,-0.8557033056487306,Increase enrollment drives and improve local service access
D0343,AND_Dist_19,Andhra Pradesh,0.59,82.79,0.6343,0.7663,0.6631,0.2346,0.3057,0.6685,1.495,0.3394,16.63,553476,368282,0.6654,185194,227752,184856,0.8117,42896,0.2615,Moderate,Low,0.3346,0.1883,0.2707,0.5102,0.1032,4.4283,0.703536,0.7102200000000001,2893388,1789308,-0.07627127412512724,0.07206306243046312,-1.3435678497587018,False,1.1920942109548605,False,False,3,Medium Coverage,-0.4770431984383415,-0.6797621725559221,Maintain monitoring and targeted awareness programs
D0344,AND_Dist_20,Andhra Pradesh,0.5402,21.11,0.6555,0.6957,0.5535,0.2851,0.4343,0.4811,1.894,0.439,12.41,101554,74324,0.7319,27230,82511,52589,0.6374,29922,0.3154,Moderate,Moderate,0.2681,0.3626,0.2751,0.5417,0.1422,3.096,0.703536,0.7102200000000001,2893388,1789308,0.02391566570719106,-0.04985913526690011,0.42128992754209144,False,-0.8247885186988856,False,False,1,Low Coverage,0.72838323179648,0.4757312002728378,Increase enrollment drives and improve local service access
D0345,AND_Dist_21,Andhra Pradesh,0.6082,57.56,0.4946,0.6947,0.497,0.1026,0.2694,0.4575,1.258,0.4434,12.43,263322,192541,0.7312,70781,139562,109506,0.7846,30056,0.2421,Moderate,Low,0.2688,0.2154,0.2106,0.5439,0.1977,4.0701,0.703536,0.7102200000000001,2893388,1789308,-0.00832561965770151,0.07444879675880955,-0.14666117787783556,False,1.2315599231488596,False,False,3,Medium Coverage,-1.494913614852738,0.9171613941047912,Maintain monitoring and targeted awareness programs
D0346,AND_Dist_22,Andhra Pradesh,0.6477,126.22,0.6393,0.6201,0.5063,0.2305,0.3829,0.5086,1.861,0.3568,18.82,641929,436469,0.6799,205460,434926,300590,0.6911,134336,0.3145,Moderate,Moderate,0.3201,0.3088999999999999,0.3515,0.4621,0.1138,4.8459,0.703536,0.7102200000000001,2893388,1789308,-0.022893612289835108,-0.03961206352317603,-0.4032857952133174,False,-0.6552776140419648,False,False,1,Low Coverage,0.7484145899077876,-0.4190924166906182,Increase enrollment drives and improve local service access
D0347,AND_Dist_23,Andhra Pradesh,0.4759,57.08,0.7785,0.7039,0.5971,0.4081,0.2901,0.7058,1.411,0.2401,12.1,402879,246813,0.6126,156066,149027,102839,0.6901,46188,0.3487,Moderate,Moderate,0.3873999999999999,0.3098999999999999,0.2925,0.4256,0.1068,4.0618,0.703536,0.7102200000000001,2893388,1789308,-0.04117226692609499,0.047826930127970235,-0.7252761249647836,False,0.7911710189711065,False,False,1,Low Coverage,1.9760391118677825,-0.5671954994508219,Increase enrollment drives and improve local service access
D0348,AND_Dist_24,Andhra Pradesh,0.7494,18.52,0.6443,0.8618,0.7471,0.3061,0.1387,0.6006,2.24,0.4049,20.84,111257,86475,0.7773,24782,23121,20346,0.88,2775,0.1714,Low,Low,0.2227,0.12,0.1192,0.5877,0.1147,2.9714,0.703536,0.7102200000000001,2893388,1789308,-0.0499058949141995,0.04358786195016129,-0.8791246336092805,False,0.7210467630183897,False,False,0,High Coverage,-3.711936546195284,-1.240042577055246,Maintain current strategy and monitor performance
D0349,AND_Dist_25,Andhra Pradesh,0.5973,144.34,0.6746,0.6231,0.4986,0.22,0.3488,0.6207,1.431,0.2822,18.56,895892,613877,0.6852,282015,453143,289414,0.6387,163729,0.3381,Moderate,Moderate,0.3147999999999999,0.3612999999999999,0.3853,0.4186,0.1245,4.9791,0.703536,0.7102200000000001,2893388,1789308,0.005810741345563919,-0.07161577578772282,0.10235996900119805,False,-1.1846950275255488,False,False,1,Low Coverage,1.4480064508331367,-0.1514391548994071,Increase enrollment drives and improve local service access
D0350,ODI_Dist_01,Odisha,0.4583,72.35,0.6071,0.6536,0.5038,0.2082,0.3495,0.545,1.601,0.1954,14.96,394295,269617,0.6838,124678,227610,152073,0.6681,75537,0.324,Moderate,Moderate,0.3162,0.3319,0.2998,0.3787,0.1498,4.2952,0.67657,0.6537000000000001,3324730,1989545,0.01576989486883118,-0.00881616283531339,0.2777969029996652,False,-0.14584027273307076,False,False,1,Low Coverage,1.4117543113472295,0.3968535439219231,Increase enrollment drives and improve local service access
D0351,ODI_Dist_02,Odisha,0.345,115.57,0.6821,0.6687,0.4806,0.2328,0.3205,0.555,1.48,0.3504,8.12,641384,463081,0.722,178303,333346,200411,0.6012,132935,0.3384,Moderate,Moderate,0.278,0.3988,0.333,0.4777,0.1881,4.7585,0.67657,0.6537000000000001,3324730,1989545,0.05816216175840816,-0.022821604362526005,1.0245641167971924,False,-0.3775235401847155,False,False,1,Low Coverage,1.967116535498291,1.305250101397913,Increase enrollment drives and improve local service access
D0352,ODI_Dist_03,Odisha,0.5227,51.15,0.7449,0.7732,0.6293,0.2639,0.4003,0.5716,1.393,0.3703,14.54,292375,205000,0.7012,87375,184272,138894,0.7537,45378,0.2725,Moderate,Low,0.2987999999999999,0.2462999999999999,0.2724,0.5315,0.1439,3.9541,0.67657,0.6537000000000001,3324730,1989545,-0.01367551034485015,0.048316573467791835,-0.24090296430953997,False,0.799270882773,False,False,1,Low Coverage,0.2099768932832991,0.517647829707343,Increase enrollment drives and improve local service access
D0353,ODI_Dist_04,Odisha,0.3568,35.75,0.5794,0.7273,0.6199,0.2546,0.3364,0.4845,1.591,0.2698,11.42,173183,110911,0.6404,62272,108215,71148,0.6575,37067,0.351,Moderate,Moderate,0.3596,0.3425,0.2737,0.4528,0.1074,3.6041,0.67657,0.6537000000000001,3324730,1989545,-0.05612940057197413,-0.011548884023012573,-0.9887557130751488,False,-0.1910459717158783,False,False,1,Low Coverage,1.6981077449382596,-0.2967855832160094,Increase enrollment drives and improve local service access
D0354,ODI_Dist_05,Odisha,0.3633,19.39,0.8388,0.6659,0.4856,0.1957,0.3191,0.7589,1.861,0.2258,12.92,147122,96713,0.6574,50409,55671,32684,0.5871,22987,0.3778,Moderate,High,0.3426,0.4129,0.2708,0.4018,0.1803,3.015,0.67657,0.6537000000000001,3324730,1989545,0.00828448355639333,-0.0638264572631041,0.14593653883282018,False,-1.055841198569222,False,False,2,Critical Priority,2.5528584982360054,0.9835230502144828,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0355,ODI_Dist_06,Odisha,0.5082,29.82,0.7883,0.6049,0.4399,0.2748,0.3239,0.6106,1.413,0.2932,18.66,182059,120274,0.6606,61785,86928,58694,0.6752,28234,0.3321,Moderate,Moderate,0.3394,0.3248,0.2594,0.4179,0.165,3.4282,0.67657,0.6537000000000001,3324730,1989545,0.0012933324899113696,-0.02286017679479635,0.02278288874014308,False,-0.3781616198285873,False,False,1,Low Coverage,1.2097557797904088,0.2951021344627494,Increase enrollment drives and improve local service access
D0356,ODI_Dist_07,Odisha,0.4422,41.11,0.6003,0.6553,0.5879,0.2628,0.3899,0.5684,1.168,0.2594,16.2,233709,149973,0.6417,83736,144259,107883,0.7478,36376,0.3052,Moderate,Moderate,0.3582999999999999,0.2522,0.2782,0.4178,0.0674,3.7403,0.67657,0.6537000000000001,3324730,1989545,-0.03462608462265104,0.061171076876606056,-0.6099608875775739,False,1.0119149001312377,False,False,1,Low Coverage,1.253008665413331,-1.3228089248178565,Increase enrollment drives and improve local service access
D0357,ODI_Dist_08,Odisha,0.5217,126.11,0.6306,0.7399,0.6122,0.1962,0.3527,0.4933,1.586,0.321,15.11,622077,479318,0.7705,142759,400360,275852,0.689,124508,0.2702,Low,Moderate,0.2295,0.311,0.3011,0.4886,0.1277,4.8451,0.67657,0.6537000000000001,3324730,1989545,0.04880802517144334,-0.02642324609272617,0.8597849476453128,False,-0.43710324873025835,False,False,1,Low Coverage,0.1398245654712056,0.0437573715151875,Increase enrollment drives and improve local service access
D0358,ODI_Dist_09,Odisha,0.5141,74.15,0.8084,0.6951,0.5741,0.1695,0.3167,0.6694,1.718,0.2549,12.77,496404,341918,0.6888,154486,211387,118314,0.5597,93073,0.3758,Moderate,High,0.3112,0.4403,0.3261,0.431,0.121,4.3195,0.67657,0.6537000000000001,3324730,1989545,0.019229446962455432,-0.10194625799559698,0.33873915184596093,False,-1.686433241751116,False,False,2,Critical Priority,2.3296227471060784,-0.1194085017542454,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0359,ODI_Dist_10,Odisha,0.5554,147.41125000000002,0.6601,0.6692,0.5294,0.245,0.4602,0.5617,1.457,0.3331,14.87,932035,689161,0.7394,242874,687317,464595,0.676,222722,0.2923,Moderate,Moderate,0.2606,0.3239999999999999,0.4069,0.4675,0.1398,5.0,0.67657,0.6537000000000001,3324730,1989545,0.059250301943050254,-0.007359320266817404,1.0437324102980547,False,-0.12174063647555025,False,False,1,Low Coverage,1.255931824075325,0.6632639479188062,Increase enrollment drives and improve local service access
D0360,ODI_Dist_11,Odisha,0.3315,22.7,0.7852,0.6241,0.5404,0.2082,0.4483,0.6296,1.549,0.141,4.573749999999999,142928,88112,0.6165,54816,91589,41283,0.4507,50306,0.4664,Moderate,High,0.3834999999999999,0.5493,0.3553,0.3342,0.0837,3.1655,0.67657,0.6537000000000001,3324730,1989545,0.04118699511626678,-0.07977312233427625,0.7255355715646319,False,-1.3196369140750563,False,False,2,Critical Priority,5.410101678791473,-0.3141666372425122,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0361,ODI_Dist_12,Odisha,0.2786,33.46,0.8176,0.4054,0.3487,0.3172,0.4199,0.6676,2.009,0.3478,6.45,223401,127591,0.5711,95810,126451,62688,0.4958,63763,0.4666,High,High,0.4288999999999999,0.5042,0.3647,0.3708,0.0567,3.5398,0.67657,0.6537000000000001,3324730,1989545,0.020806956042489277,-0.0330663080477801,0.3665279951155531,False,-0.546995271530122,False,False,2,Critical Priority,5.742577330277339,-1.6344927951897497,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0362,ODI_Dist_13,Odisha,0.4694,137.04,0.863,0.6532,0.5282,0.3186,0.3819,0.6676,1.263,0.2891,13.54,914926,582224,0.6364,332702,471059,299954,0.6368,171105,0.3634,Moderate,Moderate,0.3636,0.3631999999999999,0.4243,0.4347,0.125,4.9275,0.67657,0.6537000000000001,3324730,1989545,0.000351450552501853,-0.003744445342585223,0.006191028909725307,False,-0.06194201947030612,False,False,2,Critical Priority,2.9913119555233667,0.2016838053426517,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0363,ODI_Dist_14,Odisha,0.4975,15.52,0.6246,0.6644,0.5338,0.392,0.2771,0.5979,1.607,0.2374,17.14,92811,66726,0.719,26085,38715,29029,0.7498,9686,0.2656,Moderate,Moderate,0.281,0.2502,0.201,0.4082,0.1306,2.8046,0.67657,0.6537000000000001,3324730,1989545,0.035416688450512046,0.04667175513402122,0.6238878856136256,False,0.7720616808930083,False,False,1,Low Coverage,-0.1088545138678095,-0.5441286339832694,Increase enrollment drives and improve local service access
D0364,ODI_Dist_15,Odisha,0.5226,22.75,0.5732,0.779,0.6992,0.2164,0.258,0.4382,1.784,0.4381,12.6,99678,64544,0.6475,35134,52814,35063,0.6639,17751,0.3443,Moderate,Moderate,0.3525,0.3360999999999999,0.2324,0.5745,0.0798,3.1676,0.67657,0.6537000000000001,3324730,1989545,-0.11967995457553293,-0.06500722542890014,-2.1082398461634715,True,-1.075373908496501,False,False,1,Low Coverage,0.23177161661037,-1.179949338869017,Increase enrollment drives and improve local service access
D0365,ODI_Dist_16,Odisha,0.4334,12.43,0.7744,0.6596,0.4811,0.3219,0.3379,0.6227,1.487,0.3254,16.55,77378,55642,0.7191,21736,37795,24138,0.6387,13657,0.3211,Moderate,Moderate,0.2809,0.3612999999999999,0.2414,0.4591,0.1785,2.5975,0.67657,0.6537000000000001,3324730,1989545,0.04504074829903193,-0.05460150218669779,0.7934219276883349,False,-0.9032385312385467,False,False,1,Low Coverage,1.0051127000355702,0.7669024193174846,Increase enrollment drives and improve local service access
